"0.27354771453665605","-8.932101598046074","18.70868394492699","73.57882491359598"
"5.403327323126673","4.782976500936417","-18.76220985503919","-56.41043333872962"
"0.029941312523676267","-3.2459156984821025","6.9324982114247895","52.39076824816363"
"3.047974457680872","0.7152107112924928","-1.9654187170206976","-6.936295282007531"
"1.3020743188547064","-5.871807382211632","-15.702181352019878","-34.99701707942456"
"0.48067768765626884","-2.9117619875044713","-2.3631235358529112","-19.85473503546304"
"1.6315020736136816","9.399052248888598","2.47547991106324","4.6693089029172725"
"6.373997103111523","16.58421457152967","17.896253239300936","20.327296910572635"
"7.003140610383589","17.425389177900183","-11.921952696244727","-96.11724036189486"
"11.816393974825985","10.214779306945674","9.041430521640162","29.8785120150202"
"6.927811569347049","0.7843660805950918","9.93081792640163","42.2199490804378"
"14.655972384212781","12.205413139643902","20.883114852804475","88.95764270685147"
"11.937986482955866","11.016356618711532","16.55104779881705","48.77575821952142"
"15.549856868263298","11.397772275507558","17.2565714937523","66.50231592845749"
"14.94482857356449","19.389573769448283","3.021518391865424","-6.1678102565011645"
"14.572378343253442","23.165960158539477","14.979496272910957","15.497247833295745"
"18.807552360264513","22.008951714013264","18.746729983955806","31.881742107712746"
"18.124161776842904","7.094616072651148","11.475462415252235","33.20844246112218"
"19.959199906946083","19.6120494743935","21.422068954155748","45.453311737821195"
"17.337795123251517","18.76431084404604","15.66069618591202","33.16918588948424"
"24.06556718385143","25.536233893087026","33.40945215719209","122.93325825205379"
"22.550771187836386","22.62256877998599","34.95475465577958","139.8214283738631"
"18.522084906154614","20.58382675548445","19.12711865387488","35.404094785558485"
"18.278899023992395","17.710951203769262","28.618739706184886","117.60105187860563"
"19.190793624780877","17.048143459430655","14.722832776237738","50.151512445253836"
"29.42094137372996","18.95034353631778","19.99119245045214","58.815267889778745"
"23.59676453287394","29.851482367827387","45.067778443328145","120.24022092060393"
"26.505968577473542","29.665864420241938","36.99762866661166","109.07568969644771"
"26.6409882665873","25.443425699595018","29.110551744658373","97.70452837878557"
"25.077307266581673","22.43914429422127","45.936058952258065","185.96588165534578"
"29.596500830146383","25.758278254977437","35.296847141286904","95.01946317581515"
"26.804197216511835","40.80816011089708","37.094712067031566","78.87463323829935"
"34.49645875291463","24.184128962400656","22.87924418758189","67.30467175853794"
"30.33790473087235","35.09604313491357","28.057439572910972","79.75809263632152"
"31.527467957132796","24.705222590274925","27.718549071202474","74.10755613494563"
"38.39826504387088","26.762588256276487","19.34410108062381","83.82484146907211"
"38.05069893151431","37.62362853047205","50.34715005357299","178.74529641317142"
"40.79809095737625","30.836384132383674","27.744765066765225","88.63800975382155"
"40.0879154543992","38.56762072772819","45.53787003962266","140.72337571339034"
"40.47827472745201","36.149301474388665","52.82220089014125","195.7750917426916"
"43.028319985344204","44.93835617765222","32.61819378167957","79.6746551181157"
"41.222758489625484","44.57886145495011","53.70298740400123","152.83421687920702"
"40.08651031142885","32.72356876390305","49.42080231351657","167.40897960412542"
"41.61507733787956","38.606155891963994","60.65541526585891","184.97748046108376"
"46.82551500760967","45.452714522323106","39.08734139408335","95.67944537670022"
"49.39562792769493","46.64926694344512","59.624219347413984","185.7527201549689"
"44.3053808029509","54.38607767253771","55.71060429265097","157.9300178766733"
"45.02243552837576","49.48345324342876","50.3320216495496","164.49518202291532"
"48.77793958942533","55.52410306150294","62.48582413401545","184.57270123986797"
"46.84543760745903","46.419244827293525","66.50205071157562","198.4209711170833"
"47.157046026852214","54.50702937403248","49.86454080940732","155.43387807925723"
"53.33339873488678","47.34204543053278","67.63775301343627","205.6533577090256"
"56.518211642410265","43.09002349621573","47.849346909862206","156.92145016371455"
"51.17173338303903","50.358942184413","36.07608850848696","87.02646628994935"
"49.7953558870133","55.03205438419919","70.02053316190336","218.6138102784749"
"52.370722717398316","57.102417354264446","43.41439941387944","117.49062021512462"
